"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,204944
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,501
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1106
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,191
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,206
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","1990",1990,NA,1990-01-01,1792757
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","1995",1995,NA,1995-01-01,2261276
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","2000",2000,NA,2000-01-01,2700062
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","2005",2005,NA,2005-01-01,3145719
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","2010",2010,NA,2010-01-01,3658904
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4441282
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,73851
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,92466
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,114233
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,134046
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,161930
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,204546
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,513
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1070
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,172
"Población","Grupos de edad","Mujeres","Mujeres","40 a 44","1002000084","Población de 40 a 44 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,240
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,2971860
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,3612452
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,4072091
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,5015255
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,5928730
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,7942413
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,121838
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,151856
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,168680
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,218683
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,260606
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,387678
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,952
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1971
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,353
"Población","Grupos de edad","Total","Total","45 a 49","1002000085","Población de 45 a 49 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,372
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,1452573
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,1763505
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,1957177
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,2388149
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,2824364
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,3812344
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,60748
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,75209
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,82616
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,106900
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,128429
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,194154
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,505
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,989
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,190
"Población","Grupos de edad","Hombres","Hombres","45 a 49","1002000086","Población de 45 a 49 años. Hombres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,211
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","1990",1990,NA,1990-01-01,1519287
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","1995",1995,NA,1995-01-01,1848947
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","2000",2000,NA,2000-01-01,2114914
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","2005",2005,NA,2005-01-01,2627106
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","2010",2010,NA,2010-01-01,3104366
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4130069
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,61090
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,76647
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,86064
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,111783
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,132177
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,193524
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,447
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,982
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,163
"Población","Grupos de edad","Mujeres","Mujeres","45 a 49","1002000087","Población de 45 a 49 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,161
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,10562234
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,10867563
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,11215323
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,10511738
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,11047537
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,10764379
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,350558
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,360813
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,385771
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,403641
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,430525
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,463819
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,1344
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,3497
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,633
"Población","Grupos de edad","Total","Total","5 a 9","1002000088","Población de 5 a 9 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,811
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,5338285
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,5515644
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,5677711
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,5339127
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,5604175
"Población","Grupos de edad","Hombres","Hombres","5 a 9","1002000089","Población de 5 a 9 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,5453091
